"","Peoplesoft Level 4 Organization","Peoplesoft Level 5 Organization","Dept","Empl ID","D/I","Direct Pct of Total Hours - Aug 2016 - Jul 2017","Direct Pct of Base (Working) Hours -Aug 2016 - Jul 2017","Pct Indirect - Aug 2016 - Jul 2017","Total Labor Hours - Aug 2016 - Jul 2017","Total Base Labor Hours - Aug 2016 - Jul 2017","Total Indirect Labor Hours - Aug 2016 - Jul 2017","Direct Labor Hours - Aug 2016 - Jul 2017","Overtime Hours - Aug 2016 - Jul 2017","0041 / 0045 / 0061 PTO / Vacation / Sick Labor Hours - Aug 2016 - Jul 2017","0071 / 0077 / 0082 Personal Labor Hours - Aug 2016 - Jul 2017","0081 / Jury Duty Labor Hours - Aug 2016 - Jul 2017","0091 / Bereavement Labor Hours - Aug 2016 - Jul 2017","0094 / Military Leave Labor Hours - Aug 2016 - Jul 2017","0051 / Holiday Labor Hours - Aug 2016 - Jul 2017","Missing Labor Hours - Aug 2016 - Jul 2017","Mod Time Labor Hours - Aug 2016 - Jul 2017","SCA / Location Labor Hours - Aug 2016 - Jul 2017","Shift 2 Labor Hours - Aug 2016 - Jul 2017","Shift 3 Labor Hours - Aug 2016 - Jul 2017","Shift 4 Labor Hours - Aug 2016 - Jul 2017","Shift 5 Labor Hours - Aug 2016 - Jul 2017","Shift 6 Labor Hours - Aug 2016 - Jul 2017","Shift 7 Labor Hours - Aug 2016 - Jul 2017","NBI Labor Hours - Aug 2016 - Jul 2017","Hire Date","Union Code","Standard Hours","Work Schedule","state","Job Code","Grade","Title","Fringe Pool","Regular / Temporary","Reporting Level","Awaiting Access Labor Hours - Aug 2016 - Jul 2017","PAL Labor Hours - Aug 2016 - Jul 2017","Mgmt Alloc Labor Hours - Aug 2016 - Jul 2017","Primary Program Charged - 2016","Primary Program MA - 2016","Secondary Program Charged - 2016","emst","Term Class","Last Date Worked"
"10955","Integrated Operations","SBU 41","20216","X22875","D",0.822210636079249,0.953446191051995,0.0459492140266022,1918,1654,76,1577,39,185,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1984-11-26,"RTB",40,"Z03","IN","NT05","G05","Tech Support Specialist Sr","FR 03","R","7",0,0,0,"PGM768","BU4","PGM888","1","0","."
"10956","Integrated Operations","SBU 41","20216","X29697","D",0.888888888888889,0.989595375722543,0.0109826589595376,1926,1730,19,1712,8,116,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1982-06-11,"HB",40,"Z05","IN","71012B","17B","Electronic Worker (Fine Pitch)","FR 26","R","7",0,0,0,"PGM472","BU4","PGM687","1","0","."
"10957","Integrated Operations","SBU 41","20216","X10813","D",0.895251396648045,0.990216271884655,0.009783728115345,2148,1942,19,1923,91,126,0,0,0,0,80,0,0,7,0,0,0,0,0,0,0,2002-11-25,"HB",40,"Z13","IN","71012B","17B","Electronic Worker (Fine Pitch)","FR 26","R","7",0,0,0,"PGM391","BU4","PGM320","1","0","."
"10958","Integrated Operations","SBU 41","20216","X27149","D",0.841796875,0.90498687664042,0.0950131233595801,2048,1905,181,1724,0,47,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,2002-12-02,"RUD",40,"N27","IN","RC61","G09","Principal Projct Mgmt Liaison","FR 05","R","6",0,0,0,"PGM282","BU4","PGM262","1","0","."
"10959","Integrated Operations","SBU 41","20220","X26252","D",0.786539427423405,0.902073732718894,0.097926267281106,1991,1736,170,1566,0,175,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2.6,1983-06-15,"RTB",40,"SWW","IN","CF38","G10","Principal Multi-Dis Engr","FR 03","R","6",0,1157.7,0,"Mgmt Alloc","HQ","PGM472","1","0","."
"10960","Integrated Operations","SBU 41","20220","X27065","D",0.755251587689301,0.8690275435638,0.131534569983137,2047,1779,234,1546,0,188,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1999-05-17,"RTB",40,"SWW","IN","DA23","G12","Sr Mgr Manufacturing","FR 03","R","4",0,1425.6,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"10961","Integrated Operations","SBU 41","20220","X19708","D",0.712976362759286,0.804572672836146,0.195427327163854,2073,1837,359,1478,35,130,0,0,14,11.9,80,0,0,0,0,0,0,0,0,0,1031.5,2001-06-18,"RTB",40,"SWW","IN","AD65","G09","Principal  Cost Estimator","FR 03","R","5",0,0,0,"PGM662","BU4","PGM622","1","0","."
"10962","Integrated Operations","SBU 41","20220","X16709","D",0.892262487757101,0.996172772006561,0.00382722799343904,2042,1829,7,1822,0,110,0,0,24,0,80,0,-4,0,0,0,0,0,0,0,5,2007-07-09,"RTB",40,"SWW","IN","RC91","G10","Consulting Project Mgmt Liaiso","FR 03","R","6",0,1672.4,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"10963","Integrated Operations","SBU 41","20220","X11186","D",0.882612966601179,0.990628445424476,0.00992282249173098,2036,1814,18,1797,0,142,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2011-02-28,"RTB",40,"SWW","IN","DA22","G11","Mgr III Manufacturing","FR 03","R","5",0,1649.65,0,"Mgmt Alloc","HQ","PGM472","1","0","."
"10964","Integrated Operations","SBU 41","20220","X20009","D",0.864573110893032,1,0,2038,1762,0,1762,0,194,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1979-03-25,"RTB",40,"SWW","IN","DA22","G11","Mgr III Manufacturing","FR 03","R","5",0,1633,0,"Mgmt Alloc","HQ",NA,"1","0","."
"10965","Integrated Operations","SBU 41","20220","X17161","D",0.893739703459638,1,0,2428,2170,0,2170,416,166,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,2001-11-12,"RTJ",40,"N17","MA","SB32","G08","Sr. Plan Prod Control Speciali","FR 06","R","6",0,0,0,"PGM789","BU6",NA,"1","0","."
"10966","Integrated Operations","SBU 41","20220","X21640","D",0.641013151485631,0.735606484069313,0.264393515930688,2053,1789,473,1316,0,185,0,0,0,0,80,0,0,0,0,0,0,0,0,0,757.8,2004-08-02,"RTB",40,"SWW","IN","AD65","G09","Principal  Cost Estimator","FR 03","R","5",0,0,0,"PGM662","BU4","PGM644","1","0","."
"10967","Integrated Operations","SBU 41","20220","X21653","D",0.868755676657584,0.969098277608916,0.0309017223910841,2202,1974,61,1913,170,140,0,0,0,0,88,0,-3,0,0,0,0,0,0,0,31.2,1984-10-13,"RTB",40,"N17","IN","DA21","G10","Mgr II Manufacturing","FR 03","R","5",0,0,0,"PGM888","BU4","PGM290","1","0","."
"10968","Integrated Operations","SBU 41","20220","X12540","D",0.847093307278945,0.976901408450704,0.0236619718309859,2047,1775,42,1734,0,192,0,0,0,0,80,0,0,0,0,0,0,0,0,0,25.5,1985-05-06,"RTB",40,"SWW","IN","RC91","G10","Consulting Project Mgmt Liaiso","FR 03","R","6",0,1576.8,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"10969","Integrated Operations","SBU 41","20220","X19861","D",0.872143898881867,0.975530179445351,0.0244698205546493,2057,1839,45,1794,0,133,0,5,0,0,80,0,0,0,0,0,0,0,0,0,0,1984-02-27,"RTB",40,"SWW","IN","DA22","G11","Mgr III Manufacturing","FR 03","R","5",0,1660,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"10970","Integrated Operations","SBU 41","20223","X22617","D",0.809066666666667,0.902439024390244,0.0969660916121356,1875,1681,163,1517,50,106,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,2016-04-18,"RUE",40,"Z02","IN","70004B","03B","Buffer & Polisher","FR 05","R","7",0,0,0,"PGM205","BU4","PGM658","1","0","."
"10971","Integrated Operations","SBU 41","20223","X17935","D",0.879373848987109,0.996348461137194,0.00365153886280647,2172,1917,7,1910,157,157,0,0,19,0,80,0,0,0,0,0,0,0,0,0,0,1996-07-15,"HB",40,"Z12","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM205","BU4","PGM658","1","0","."
"10972","Integrated Operations","SBU 41","20223","X25804","D",0.0572315882874889,0.0647265429001505,0.935273457099849,2254,1993,1864,129,195,181,0,0,0,0,80,0,0,0,310,0,0,0,0,0,0,1991-09-08,"RTB",40,"N27","IN","BH29","G07","Facilities Engineer II","FR 03","R","7",0,0,0,"Indirect","HQ","PGM836","1","0","."
"10973","Integrated Operations","SBU 41","20223","X20564","D",0.811441647597254,0.881650919940328,0.118349080059672,2185,2011,238,1773,152,95,0,0,0,0,80,0,0,0,35,0,0,0,0,0,0,2015-11-02,"RUE",40,"Z07","IN","72202B","21B","Multi NC Machinist","FR 05","R","7",0,0,0,"PGM262","BU4","PGM463","1","0","."
"10974","Integrated Operations","SBU 41","20223","X25200","D",0.83436458829129,0.949106659447753,0.0514347590687602,2101,1847,95,1753,55,174,0,0,0,0,80,0,0,0,1002,0,0,0,0,0,0,2010-05-24,"HB",40,"Z39","IN","73005B","23B","Painter Worker","FR 26","R","7",0,0,0,"PGM205","BU4","PGM658","1","0","."
"10975","Integrated Operations","SBU 41","20223","X22755","D",0.847740667976424,0.985159817351598,0.0148401826484018,2036,1752,26,1726,0,204,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1980-09-03,"RTB",40,"SWW","IN","DA20","G09","Mgr I Manufacturing","FR 03","R","6",0,1577.4,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"10976","Integrated Operations","SBU 41","20223","X19685","D",0.767455279861512,0.901694915254237,0.0983050847457627,1733,1475,145,1330,2,178,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1997-12-18,"HB",40,"Z03","IN","71003B","12B","Painter","FR 26","R","7",0,0,0,"PGM205","BU4","PGM658","1","0","."
"10977","Integrated Operations","SBU 41","20223","X18999","D",0.693496801705757,0.794261294261294,0.205738705738706,1876,1638,337,1301,0,157,0,0,0,0,80,0,0,0,862,0,0,0,0,0,0,1981-11-23,"HB",40,"Z39","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM658","BU4","Indirect","1","0","."
"10978","Integrated Operations","SBU 41","20223","X13274","D",0.77002457002457,0.877379619260918,0.123180291153415,2035,1786,220,1567,42,161,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,2010-03-15,"HB",40,"Z02","IN","70004B","03B","Buffer & Polisher","FR 26","R","7",0,0,0,"PGM205","BU4","PGM836","1","0","."
"10979","Integrated Operations","SBU 41","20223","X24404","D",0.802724283701268,0.945766463752075,0.054786939679026,2129,1807,99,1709,114,224,0,0,18,0,80,0,0,0,0,0,0,0,0,0,0,1982-03-08,"HB",40,"Z07","IN","71003B","12B","Painter","FR 26","R","7",0,0,0,"PGM205","BU4","PGM658","1","0","."
"10980","Integrated Operations","SBU 41","20223","X15557","D",0.758279782501236,0.874572405929304,0.125427594070696,2023,1754,220,1534,5,189,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1983-02-14,"RTB",40,"N27","IN","SB32","G08","Sr. Plan Prod Control Speciali","FR 03","R","7",0,0,0,"PGM205","BU4","Indirect","1","0","."
"10981","Integrated Operations","SBU 41","20223","X28386","D",0.8810551558753,0.988165680473373,0.0123722431414739,2085,1859,23,1837,27,146,0,0,0,0,80,0,0,0,0,0,0,0,0,0,13.5,2010-03-01,"HB",40,"Z05","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM658","BU4","Indirect","1","0","."
"10982","Integrated Operations","SBU 41","20223","X21931","D",0.844041196665032,0.966311061201572,0.0336889387984278,2039,1781,60,1721,0,178,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1.2,1984-07-16,"RTB",40,"SWW","IN","RA73","G09","Sr Process Engineer II","FR 03","R","7",0,1532.8,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"10983","Integrated Operations","SBU 41","20223","X22833","D",0.769900497512438,0.960434445306439,0.0395655546935609,1608,1289,51,1238,90,212,0,0,27,0,80,0,0,0,0,0,0,0,0,0,0,2000-06-12,"RTB",40,"N17","IN","SB31","G07","Plan Prod Control Spec II","FR 03","R","7",0,0,0,"PGM205","BU4","PGM836","1","0","."
"10984","Integrated Operations","SBU 41","20223","X12406","D",0.779340446168768,0.889319313779745,0.110680686220255,2062,1807,200,1607,6,175,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2004-08-02,"HB",40,"Z03","IN","73005B","23B","Painter Worker","FR 26","R","7",0,0,0,"PGM205","BU4","PGM658","1","0","."
"10985","Integrated Operations","SBU 41","20223","X14449","D",0.829594017094017,0.942926533090467,0.0570734669095325,1872,1647,94,1553,47,146,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2005-04-04,"HB",40,"Z02","IN","73005B","23B","Painter Worker","FR 26","R","7",0,0,0,"PGM205","BU4","Indirect","1","0","."
"10986","Integrated Operations","SBU 41","20223","X16164","D",0.856871136471707,0.997785160575858,0.00221483942414175,2103,1806,4,1802,35,217,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1985-04-29,"HB",40,"Z03","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM658","BU4","PGM472","1","0","."
"10987","Integrated Operations","SBU 41","20223","X16286","D",0.886560364464692,0.997948717948718,0.00205128205128205,2195,1950,4,1946,144,165,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1985-04-22,"HB",40,"Z05","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM205","BU4","Indirect","1","0","."
"10988","Integrated Operations","SBU 41","20223","X28304","D",0.889912482726854,0.989247311827957,0.010752688172043,2171,1953,21,1932,114,139,0,0,0,0,80,0,0,0,349,0,0,0,0,0,0,2013-04-01,"HB",40,"Z03","IN","71003B","12B","Painter","FR 26","R","7",0,0,0,"PGM205","BU4","PGM836","1","0","."
"10989","Integrated Operations","SBU 41","20223","X17966","D",0.803912850155625,0.889763779527559,0.110236220472441,2249,2032,224,1808,189,138,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2004-11-29,"RTB",40,"SWW","IN","DA20","G09","Mgr I Manufacturing","FR 03","R","6",0,731.5,0,"PGM262","BU4","PGM810","1","0","."
"10990","Integrated Operations","SBU 41","20223","X13905","D",0.772748928060981,0.915349887133183,0.0846501128668172,2099,1772,150,1622,75,247,0,0,0,0,80,0,0,0,0,0,0,0,0,0,21,1981-01-19,"RTB",40,"N27","IN","CJ60","G08","Sr Manufacturing Engineer I","FR 03","R","7",0,0,0,"PGM658","BU4","PGM387","1","0","."
"10991","Integrated Operations","SBU 41","20223","X27963","D",0.826086956521739,0.957069261591299,0.0429307384087006,2024,1747,75,1672,18,170,0,0,27,0,80,0,0,0,0,0,0,0,0,0,0,1982-04-03,"RTB",40,"N27","IN","SB31","G07","Plan Prod Control Spec II","FR 03","R","7",0,0,0,"PGM658","BU4","PGM387","1","0","."
"10992","Integrated Operations","SBU 41","20223","X25228","D",0.73779484366429,0.85288522511097,0.147748890298034,1823,1577,233,1345,21,165,0,0,0,0,80,0,0,0,982,0,0,0,0,0,0,1981-01-14,"HB",40,"Z29","IN","73005B","23B","Painter Worker","FR 26","R","7",0,0,0,"PGM205","BU4","Indirect","1","0","."
"10993","Integrated Operations","SBU 41","20223","X23392","D",0.847370870172173,0.945974025974026,0.054025974025974,2149,1925,104,1821,83,145,0,0,0,0,80,0,0,0,0,0,0,0,0,0,3,2012-10-08,"HB",40,"Z09","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM658","BU4","PGM387","1","0","."
"10994","Integrated Operations","SBU 41","20223","X26454","D",0.884317718940937,0.988615664845173,0.011384335154827,2455,2196,25,2171,414,179,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1987-09-21,"HB",40,"Z01","IN","74002B","24B","Ordnance Equip Mechanic","FR 26","R","7",0,0,0,"PGM774","BU4","PGM387","1","0","."
"10995","Integrated Operations","SBU 41","20223","X11176","D",0.695459032576505,0.757119828049436,0.243417517463729,2026,1861,453,1409,22,85,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2.5,2016-02-01,"RUE",40,"Z07","IN","75102B","28B","NC SheetMetal Mechanic","FR 05","R","7",0,0,0,"Indirect","HQ","PGM658","1","0","."
"10996","Integrated Operations","SBU 41","20223","X25710","D",0.911917098445596,0.999483737738771,0.000516262261228704,2123,1937,1,1936,90,107,0,0,0,0,80,0,0,0,946,0,0,0,0,0,0,2000-09-11,"RTB",40,"N27","IN","DA20","G09","Mgr I Manufacturing","FR 03","R","6",0,1721.5,0,"Mgmt Alloc","HQ","PGM658","1","0","."
"10997","Integrated Operations","SBU 41","20223","X19039","D",0.786190476190476,0.882887700534759,0.117112299465241,2100,1870,219,1651,58,151,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2010-05-17,"HB",40,"Z03","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM472","BU4","Indirect","1","0","."
"10998","Integrated Operations","SBU 41","20223","X29273","D",0.53271484375,0.562371134020619,0.437628865979381,2048,1940,849,1091,12,28,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0.5,2016-05-31,"RUE",40,"N27","IN","71004B","13B","Electroplater","FR 05","R","7",0,0,0,"Indirect","HQ","PGM387","1","0","."
"10999","Integrated Operations","SBU 41","20223","X17204","D",0.888888888888889,0.998087954110899,0.00239005736137667,2349,2092,5,2088,314,177,0,0,0,0,80,0,0,0,956,0,0,0,0,0,5.5,2002-03-18,"HB",40,"Z39","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM205","BU4","PGM328","1","0","."
"11000","Integrated Operations","SBU 41","20223","X25256","D",0.727136431784108,0.806988352745424,0.193011647254576,2001,1803,348,1455,9,92,0,0,26,0,80,0,0,0,0,0,0,0,0,0,0,2004-12-06,"HB",40,"Z09","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,1,0,"Indirect","HQ","PGM658","1","0","."
"11001","Integrated Operations","SBU 41","20223","X18215","D",0.858070964517741,0.99941792782305,0.00116414435389988,2001,1718,2,1717,1,149,0,0,54,0,80,0,0,0,0,0,0,0,0,0,0,1977-08-24,"HB",40,"Z03","IN","74006","36A","Tool and Parts Attendant","FR 26","R","7",0,1580.8,0,"Mgmt Alloc","HQ",NA,"1","0","."
"11002","Integrated Operations","SBU 41","20223","X15079","D",0.889287315105334,0.98804780876494,0.0124501992031873,2231,2008,25,1984,194,143,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2001-10-01,"HB",40,"Z03","IN","72202B","21B","Multi NC Machinist","FR 26","R","7",0,0,0,"PGM205","BU4",NA,"1","0","."
"11003","Integrated Operations","SBU 41","20223","X23690","D",0.764001914791766,0.881767955801105,0.118232044198895,2089,1810,214,1596,23,173,0,0,26,0,80,0,0,0,0,0,0,0,0,0,0,1985-11-25,"HB",40,"Z03","IN","75102B","28B","NC SheetMetal Mechanic","FR 26","R","7",0,0,0,"PGM658","BU4","Indirect","1","0","."
"11004","Integrated Operations","SBU 41","20223","X10364","D",0.782587309394983,0.905005688282139,0.0949943117178612,2033,1758,167,1591,0,187,0,0,0,0,88,0,0,0,0,0,0,0,0,0,8.5,1985-07-29,"RTB",40,"N17","IN","CF52","G09","Sr Tech Support Engineer II","FR 03","R","7",0,3,0,"PGM472","BU4","Indirect","1","0","."
"11005","Integrated Operations","SBU 41","20224","X23677","I",0.0154440154440154,0.0184119677790564,0.981588032220944,2072,1738,1706,32,0,254,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2,2000-05-30,"RTB",40,"SWW","IN","AD69","G11","Mgr III Cost Estimating","FR 03","R","5",0,0,0,"Indirect","HQ","PGM391","1","0","."
"11006","Integrated Operations","SBU 41","20231","X18016","D",0.889355742296919,0.997904662126768,0.00261917234154007,2142,1909,5,1905,78,129,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2011-05-02,"RTF",40,"SWW","VA","DF83","G07","Team Ldr I Manufacturing","FR 05","R","7",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11007","Integrated Operations","SBU 41","20231","X17673","D",0.845394736842105,0.94634402945818,0.0531299316149395,2128,1901,101,1799,60,124,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2012-08-13,"RTF",40,"SWW","VA","NM28","G03","Electro-Mech Asmblr Assoc Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11008","Integrated Operations","SBU 41","20231","X13541","D",0.894172494172494,0.995329527763363,0.00467047223663726,2145,1927,9,1918,100,114,0,0,0,0,104,0,-4,0,0,0,0,0,0,0,0,2010-12-13,"RTF",40,"Z05","VA","NM23","G03","Mechanical Asmblr Assoc Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11009","Integrated Operations","SBU 41","20231","X18317","D",0.892579810181191,0.989952153110048,0.0100478468899522,2318,2090,21,2069,286,124,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1983-02-14,"RTL",40,"T13","VA","NT05","G05","Tech Support Specialist Sr","FR 02","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11010","Integrated Operations","SBU 41","20231","X17462","D",0.874254245066544,0.979434447300771,0.0205655526992288,2179,1945,40,1905,116,131,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2011-04-18,"RTF",40,"T13","VA","NM28","G03","Electro-Mech Asmblr Assoc Sr","FR 05","R","8",0,0,0,"PGM254","BU4","PGM339","1","0","."
"11011","Integrated Operations","SBU 41","20231","X13863","D",0.797984644913628,0.914238592633315,0.085761407366685,2084,1819,156,1663,28,161,0,0,0,0,104,0,0,0,50,0,0,0,0,0,0,2011-03-21,"RTF",40,"SWW","VA","NT05","G05","Tech Support Specialist Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11012","Integrated Operations","SBU 41","20231","X10566","D",0.847762645914397,0.985859728506787,0.0141402714932127,2056,1768,25,1743,19,184,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1999-09-03,"RTF",40,"SWW","VA","NM30","G05","Electro-Mech Asmblr Spec Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11013","Integrated Operations","SBU 41","20231","X26816","D",0.870764762826718,0.990093560814529,0.00990643918547056,2066,1817,18,1799,0,145,0,0,0,0,104,0,1,0,0,0,0,0,0,0,0,2011-08-01,"RTF",40,"N27","VA","SB32","G08","Sr. Plan Prod Control Speciali","FR 05","R","7",0,0,0,"PGM254","BU4","PGM339","1","0","."
"11014","Integrated Operations","SBU 41","20231","X29080","D",0.89591439688716,0.971518987341772,0.0284810126582278,2056,1896,54,1842,22,57,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,2012-09-04,"RTF",40,"SWW","VA","NM13","G03","Production Support Associate S","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11015","Integrated Operations","SBU 41","20231","X29397","D",0.871180065820404,0.958117890382627,0.0413650465356774,2127,1934,80,1853,79,89,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2012-03-22,"RTF",40,"SWW","VA","NT04","G04","Tech Support Specialist","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11016","Integrated Operations","SBU 41","20231","X18662","D",0.917372881355932,0.992360580595875,0.00687547746371276,1416,1309,9,1299,41,59,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,2012-09-17,"RTF",40,"T13","VA","NM28","G03","Electro-Mech Asmblr Assoc Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11017","Integrated Operations","SBU 41","20231","X26347","D",0.868408551068884,0.988108108108108,0.0118918918918919,2105,1850,22,1828,43,151,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2002-05-20,"RTF",40,"SWW","VA","DF83","G07","Team Ldr I Manufacturing","FR 05","R","7",0,0,0,"PGM254","BU4","PGM339","1","0","."
"11018","Integrated Operations","SBU 41","20231","X10485","D",0.83410780669145,0.988436123348018,0.0121145374449339,2152,1816,22,1795,80,232,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2003-12-15,"RTF",40,"SWW","VA","DF83","G07","Team Ldr I Manufacturing","FR 05","R","7",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11019","Integrated Operations","SBU 41","20231","X26117","D",0.888888888888889,0.989247311827957,0.0102639296187683,2277,2046,21,2024,269,127,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2012-05-07,"RTF",40,"SWW","VA","NT03","G03","Tech Support Associate Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11020","Integrated Operations","SBU 41","20231","X17045","D",0.855617455896007,0.980840872804683,0.0191591271953167,2154,1879,36,1843,82,147,0,0,24,0,104,0,0,0,0,0,0,0,0,0,0,2014-01-20,"RTF",40,"SWW","VA","NM28","G03","Electro-Mech Asmblr Assoc Sr","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11021","Integrated Operations","SBU 41","20231","X24641","D",0.809688581314879,0.922297297297297,0.0782657657657658,2023,1776,139,1638,0,143,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1985-11-25,"RTL",40,"SWW","VA","CF50","G08","Sr Tech Support Engineer I","FR 02","R","7",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11022","Integrated Operations","SBU 41","20231","X20366","D",0.860251450676983,0.988882712618121,0.0111172873818788,2068,1799,20,1779,0,165,0,0,0,0,104,0,-4,0,0,0,0,0,0,0,0,2009-06-29,"RTL",40,"N27","VA","RB09","G09","Sr Operations Engineer II","FR 02","R","7",0,1627.3,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"11023","Integrated Operations","SBU 41","20231","X14681","D",0.87505658669081,0.99639175257732,0.00360824742268041,2209,1940,7,1933,140,166,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1988-12-28,"RTF",40,"SWW","VA","NT04","G04","Tech Support Specialist","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11024","Integrated Operations","SBU 41","20231","X25924","D",0.984210526315789,0.984210526315789,0.0157894736842105,190,190,3,187,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-07,"RTF",32,"RHP","VA","NM28","N75","Electro-Mech Asmblr Assoc Sr","FR 05","R","8",0,0,0,"Mgmt Alloc",NA,NA,"0","Resignation","42627"
"11025","Integrated Operations","SBU 41","20231","X27891","D",0.859269932756965,0.990038738240177,0.00940785832872164,2082,1807,17,1789,40,171,0,0,0,0,104,0,-4,0,0,0,0,0,0,0,0,2000-02-21,"RTF",40,"Z05","VA","NM29","G04","Electro-Mech Asmblr Specialist","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11026","Integrated Operations","SBU 41","20231","X22955","D",0.894839337877313,0.98976844372644,0.0102315562735595,2054,1857,19,1838,52,97,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1991-09-30,"TSC",40,"N27","VA","NM30","G05","Electro-Mech Asmblr Spec Sr","FR 02","R","8",0,0,0,"PGM254","BU4","PGM426","1","0","."
"11027","Integrated Operations","SBU 41","20231","X27721","D",0.829654510556622,0.982386363636364,0.0181818181818182,2084,1760,32,1729,20,219,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1999-08-20,"RTF",40,"SWW","VA","NM24","G04","Mechanical Asmblr Specialist","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
"11028","Integrated Operations","SBU 41","20231","X25282","D",0.865394274234053,0.986262163709216,0.0137378362907842,1991,1747,24,1723,2,141,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1999-05-14,"RTF",40,"T13","VA","NM29","G04","Electro-Mech Asmblr Specialist","FR 05","R","8",0,0,0,"PGM254","BU4","Indirect","1","0","."
